-2.06,chr,NASDAQ,4:00PM EST,-1.92,-2.06,105.26,0,"Dec 31, 4:00PM EST",107.32,AAPL,2015-12-31T16:00:02Z,105.26,-1.92,22144,105.26
-2.06,chr,NASDAQ,4:00PM EST,-1.92,-2.06,105.26,0,"Dec 31, 4:00PM EST",107.32,AAPL,2015-12-31T16:00:02Z,105.26,-1.92,22144,105.26
-2.06,chr,NASDAQ,4:00PM EST,-1.92,-2.06,105.26,0,"Dec 31, 4:00PM EST",107.32,AAPL,2015-12-31T16:00:02Z,105.26,-1.92,22144,105.26
